,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
17088,1,0,3.4,11,27,40,5228,267,500.0,3,11
17089,1,0,,0,62,78,5228,535,500.0,3,11
17090,1,0,3.0,22,8,27,5228,2360,700.0,3,11
17091,1,0,3.4,15,82,92,5228,868,350.0,3,11
17092,1,1,4.0,1013,27,27,1338,1761,1.2,3,11
17093,0,0,3.0,15,27,92,5228,1256,450.0,3,11
17094,1,0,3.8,259,52,19,1720,557,700.0,3,11
17095,1,1,4.3,4645,27,29,151,2246,600.0,3,11
17096,1,0,3.1,48,27,39,5228,1902,500.0,3,11
17097,0,0,4.0,120,27,14,4968,359,350.0,3,11
17098,0,0,2.9,539,27,43,4472,1166,500.0,3,11
17099,1,0,,0,27,39,5228,2591,200.0,3,11
17100,1,0,3.7,66,83,19,2845,742,800.0,3,11
17101,1,1,4.1,765,83,28,4724,39,1.2,3,11
17102,1,0,4.2,93,8,78,2022,2410,300.0,3,11
17103,1,0,4.2,115,52,20,2359,578,500.0,3,11
17104,1,0,,0,8,27,5228,966,600.0,3,11
17105,1,0,,0,8,53,5228,2518,400.0,3,11
17106,1,0,4.0,133,12,78,2129,1225,450.0,3,11
17107,1,0,,0,27,92,5228,1418,300.0,3,11
17108,0,0,3.7,130,27,78,35,1769,600.0,3,11
17109,0,1,3.7,289,27,27,4912,1761,600.0,3,11
17110,1,0,3.9,73,71,27,5228,2055,400.0,3,11
17111,1,0,4.1,176,27,27,3196,556,600.0,3,11
17112,1,0,,0,27,92,5228,2136,250.0,3,11
17113,1,0,3.0,51,33,0,1305,263,400.0,3,11
17114,1,0,3.7,103,46,78,1954,1857,400.0,3,11
17115,1,0,4.0,1072,27,78,4190,1321,350.0,3,11
17116,1,0,3.7,278,8,27,4598,1945,800.0,3,11
17117,1,0,4.1,124,52,29,5179,1018,900.0,3,11
17118,0,0,3.8,20,17,39,5228,1529,300.0,3,11
17119,1,0,3.2,16,27,78,5228,977,500.0,3,11
17120,0,0,3.7,722,27,78,2781,2381,200.0,3,11
17121,1,0,,0,27,92,5228,544,200.0,3,11
17122,1,0,3.1,6,83,0,5228,263,400.0,3,11
17123,1,1,4.2,222,52,10,3390,186,2.0,3,11
17124,1,1,4.4,1507,27,27,146,868,1.7,3,11
17125,0,0,3.8,264,27,27,1413,868,650.0,3,11
17126,0,0,3.4,5,27,78,5228,1309,400.0,3,11
17127,1,0,3.5,121,8,78,5228,1335,300.0,3,11
17128,1,0,3.7,28,27,19,5228,752,600.0,3,11
17129,1,0,3.7,15,10,53,5228,1761,300.0,3,11
17130,1,0,2.5,66,27,78,5228,1841,350.0,3,11
17131,1,0,3.9,346,27,27,4110,2231,450.0,3,11
17132,1,0,,0,52,5,5228,263,600.0,3,11
17133,0,0,3.4,90,27,19,3701,622,500.0,3,11
17134,1,0,3.3,5,8,78,5228,343,400.0,3,11
17135,0,0,3.4,946,27,27,3518,1761,,3,11
17136,1,0,3.5,10,10,78,5228,540,500.0,3,11
17137,1,0,4.0,330,33,78,3325,1834,500.0,3,11
17138,1,0,3.8,133,10,78,4773,1761,200.0,3,11
17139,1,0,4.1,566,27,78,4234,1224,400.0,3,11
17140,1,0,3.0,59,27,19,2919,737,500.0,3,11
17141,1,0,3.5,9,27,59,5228,1442,100.0,3,11
17142,1,0,4.2,431,83,20,1627,740,700.0,3,11
17143,0,0,3.7,35,27,39,5228,1409,500.0,3,11
17144,1,0,3.4,122,70,19,1643,591,600.0,3,11
17145,1,0,3.5,13,8,27,5228,1089,600.0,3,11
17146,1,0,4.0,237,27,27,810,1597,500.0,3,11
17147,0,1,4.1,210,27,27,3442,1394,1.5,3,11
17148,0,0,2.7,231,27,78,4645,465,350.0,3,11
17149,1,0,3.8,102,27,40,2408,1178,300.0,3,11
17150,1,0,3.7,41,27,78,5228,2537,150.0,3,11
17151,1,0,3.2,4,52,78,5228,1834,450.0,3,11
17152,1,0,3.4,8,83,78,5228,792,300.0,3,11
17153,1,1,3.9,1437,27,27,3368,1761,1.0,3,11
17154,1,0,3.0,28,8,53,5228,2294,250.0,3,11
17155,0,0,,0,27,14,5228,1529,80.0,3,11
17156,1,0,3.8,32,62,92,2260,1093,500.0,3,11
17157,1,0,3.7,42,18,78,5228,880,300.0,3,11
17158,1,0,3.8,72,8,19,4450,570,650.0,3,11
17159,1,1,4.1,1052,27,92,467,1080,1.4,3,11
17160,1,1,4.0,419,62,28,4123,835,1.4,3,11
17161,0,0,3.9,155,27,19,1701,622,700.0,3,11
17162,1,0,4.0,48,27,78,2974,2326,200.0,3,11
17163,0,0,3.0,317,27,27,2160,2474,400.0,3,11
17164,0,0,3.4,5,27,40,5228,1153,150.0,3,11
17165,1,0,3.1,12,71,78,5228,2142,350.0,3,11
17166,1,0,3.5,54,27,27,259,75,700.0,3,11
17167,1,0,4.0,56,27,40,5228,1178,300.0,3,11
17168,1,0,,0,10,78,5228,2565,150.0,3,11
17169,1,0,3.2,46,83,78,1828,1761,300.0,3,11
17170,1,0,3.8,22,27,78,5228,1302,200.0,3,11
17171,1,0,3.4,9,27,78,5228,465,600.0,3,11
17172,1,0,4.0,85,70,46,5174,694,400.0,3,11
17173,1,0,3.7,87,2,78,3200,792,450.0,3,11
17174,1,0,3.7,17,83,78,5228,556,300.0,3,11
17175,1,0,3.8,110,83,78,4298,119,300.0,3,11
17176,0,0,3.3,6,27,92,5228,1508,240.0,3,11
17177,1,0,,0,27,39,5228,2381,400.0,3,11
17178,0,0,3.7,21,27,40,5228,1178,150.0,3,11
17179,1,0,3.8,71,27,19,2237,557,500.0,3,11
17180,1,0,3.5,6,52,38,5228,1153,1.0,3,11
17181,1,0,3.8,137,27,28,4628,1834,750.0,3,11
17182,1,0,3.5,32,27,78,5228,1834,400.0,3,11
17183,1,0,3.8,721,27,27,4817,2124,500.0,3,11
17184,1,0,3.8,168,33,78,1125,1944,450.0,3,11
17185,0,0,3.6,10,27,0,5228,254,250.0,3,11
17186,1,0,3.3,73,63,39,3797,2260,750.0,3,11
17187,1,1,4.8,1724,27,27,3857,1511,1.2,3,11
17188,0,0,,0,27,27,5228,2140,600.0,3,11
17189,1,0,3.3,4,62,0,5228,254,300.0,3,11
17190,1,0,3.2,7,8,19,5228,557,600.0,3,11
17191,1,0,3.1,26,62,78,5228,1313,300.0,3,11
17192,1,0,,0,27,39,5228,330,250.0,3,11
17193,1,0,3.7,155,27,78,3540,1761,200.0,3,11
17194,1,0,3.3,15,82,78,5228,181,300.0,3,11
17195,0,0,3.2,6,27,3,5228,263,150.0,3,11
17196,1,0,4.2,858,83,27,4993,2600,1.8,3,11
17197,1,1,4.1,2075,27,27,4086,2273,800.0,3,11
17198,1,0,3.4,7,83,78,5228,197,500.0,3,11
17199,0,0,3.9,49,27,19,2469,557,200.0,3,11
17200,1,0,3.5,14,71,78,5228,1174,250.0,3,11
17201,0,0,3.9,71,27,92,1778,254,200.0,3,11
17202,0,0,4.0,213,27,17,4485,1392,400.0,3,11
17203,1,0,3.5,6,62,0,5228,254,500.0,3,11
17204,1,0,,0,10,59,5228,330,150.0,3,11
17205,1,0,3.6,33,27,78,5228,1834,300.0,3,11
17206,1,1,4.3,686,27,27,3005,1653,1.0,3,11
17207,0,0,3.7,69,27,19,2326,622,700.0,3,11
17208,0,0,3.5,40,27,78,740,1761,400.0,3,11
17209,0,0,3.2,122,27,78,4250,1324,200.0,3,11
17210,0,1,4.0,869,27,27,1843,2080,1.1,3,11
17211,1,0,2.9,17,83,40,5228,1443,200.0,3,11
17212,1,1,3.7,58,27,27,2362,792,1.5,3,11
17213,1,0,3.9,461,83,22,1343,566,800.0,3,11
17214,1,0,4.3,783,20,78,2619,1761,300.0,3,11
17215,0,0,3.4,11,27,27,5228,1521,700.0,3,11
17216,0,0,3.6,116,27,27,1043,116,650.0,3,11
17217,0,0,3.7,42,27,78,5059,868,400.0,3,11
17218,0,0,3.5,10,27,78,5228,1834,450.0,3,11
17219,0,0,2.6,29,27,39,5228,1761,400.0,3,11
17220,0,0,,0,27,39,5228,2381,600.0,3,11
17221,0,0,4.1,131,27,42,2212,1159,400.0,3,11
17222,1,0,4.1,59,33,78,1398,2136,300.0,3,11
17223,0,0,,0,17,58,5228,1215,300.0,3,11
17224,0,0,3.0,12,27,39,5228,1802,500.0,3,11
17225,0,0,,0,27,39,5228,1802,550.0,3,11
17226,0,0,2.7,29,27,6,5228,280,600.0,3,11
17227,0,0,3.5,24,27,0,5228,254,300.0,3,11
17228,0,0,3.7,24,27,39,5228,1761,300.0,3,11
17229,0,0,3.0,16,27,78,5228,1275,300.0,3,11
17230,0,0,3.4,5,27,92,5228,1153,300.0,3,11
17231,0,0,3.8,29,27,78,687,1215,350.0,3,11
17232,0,0,,0,27,92,5228,2381,200.0,3,11
17233,0,0,3.7,38,27,27,5228,1825,750.0,3,11
17234,0,0,,0,27,39,5228,1984,200.0,3,11
17235,0,0,,0,27,78,5228,388,150.0,3,11
17236,0,0,,0,27,92,5228,388,400.0,3,11
17237,0,0,3.5,15,27,14,5228,374,200.0,3,11
17238,0,0,2.8,21,27,39,5228,465,700.0,3,11
17239,0,0,,0,27,78,5228,443,200.0,3,11
17240,0,0,3.3,7,27,27,5228,2136,400.0,3,11
17241,0,0,3.5,13,27,14,5228,330,250.0,3,11
17242,0,0,3.2,5,27,39,5228,2050,400.0,3,11
17243,0,0,2.4,256,27,27,1838,1761,450.0,3,11
17244,0,0,3.1,8,27,78,5228,388,150.0,3,11
17245,0,0,,0,27,39,5228,1392,300.0,3,11
17246,0,0,,0,27,78,5228,54,150.0,3,11
17247,0,0,,0,27,39,5228,1442,200.0,3,11
17248,0,0,,0,27,78,5228,1606,350.0,3,11
17249,1,0,3.0,10,27,92,5228,388,600.0,3,11
17250,1,0,3.8,96,83,19,133,665,600.0,3,11
17251,0,0,3.4,7,27,19,5228,622,600.0,3,11
17252,0,0,,0,27,39,5228,330,150.0,3,11
17253,0,0,,0,27,78,5228,2381,250.0,3,11
17254,0,0,3.3,4,27,78,5228,388,250.0,3,11
17255,0,0,,0,27,39,5228,1834,300.0,3,11
17256,0,0,3.3,7,27,78,5228,1321,150.0,3,11
17257,0,0,3.6,11,27,39,5228,388,400.0,3,11
17258,0,0,,0,27,0,5228,254,200.0,3,11
17259,0,0,,0,27,0,5228,263,350.0,3,11
17260,0,0,,0,27,78,5228,388,150.0,3,11
17261,0,0,,0,27,78,5228,54,300.0,3,11
17262,0,0,,0,27,93,5228,792,400.0,3,11
17263,0,0,,0,27,78,5228,465,300.0,3,11
17264,0,0,,0,27,92,5228,465,300.0,3,11
17265,0,0,,0,27,78,5228,435,200.0,3,11
17266,0,0,,0,27,39,5228,2530,300.0,3,11
17267,0,0,,0,27,39,5228,1155,500.0,3,11
17268,0,0,,0,27,78,5228,2381,200.0,3,11
17269,0,0,,0,27,39,5228,2136,300.0,3,11
17270,0,0,,0,27,92,5228,2136,200.0,3,11
17271,0,0,,0,27,78,5228,388,150.0,3,11
17272,0,0,,0,27,14,5228,330,150.0,3,11
17273,0,0,,0,27,39,5228,529,400.0,3,11
17274,0,0,3.1,6,27,39,5228,330,,3,11
17275,1,0,3.4,7,52,92,5228,1150,1.6,3,11
17276,0,0,3.6,23,17,58,5228,34,400.0,3,11
17277,0,0,3.3,4,27,40,5228,1442,200.0,3,11
17278,1,0,3.3,6,27,92,5228,1215,300.0,3,11
17279,1,1,2.2,406,52,27,3153,1678,1.0,3,11
17280,0,0,4.0,134,27,23,4522,678,600.0,3,11
17281,0,0,,0,27,39,5228,1390,500.0,3,11
17282,0,0,,0,27,78,5228,792,200.0,3,11
17283,0,0,,0,27,39,5228,2091,600.0,3,11
17284,0,0,,0,27,59,5228,2121,300.0,3,11
17285,0,0,,0,27,39,5228,2152,450.0,3,11
17286,0,0,3.7,29,27,39,5228,263,350.0,3,11
17287,1,0,2.7,19,17,39,5228,1761,300.0,3,11
17288,1,1,3.8,297,27,27,3467,1872,1.2,3,11
17289,1,0,3.1,6,27,27,5228,2494,600.0,3,11
17290,1,0,3.9,123,62,39,1279,1834,400.0,3,11
17291,0,0,3.7,38,27,78,5228,1537,250.0,3,11
17292,1,0,,0,70,27,5228,2392,600.0,3,11
17293,1,0,3.6,104,8,19,695,647,800.0,3,11
17294,1,0,3.4,31,18,39,5228,47,500.0,3,11
17295,1,0,3.3,4,18,78,5228,839,100.0,3,11
17296,1,0,2.8,79,16,78,1743,1888,300.0,3,11
17297,1,0,,0,16,78,5228,866,300.0,3,11
17298,1,0,3.8,24,27,91,5228,2381,200.0,3,11
17299,1,0,3.8,111,27,39,5228,1416,500.0,3,11
17300,1,1,4.4,712,71,27,4574,1655,1.0,3,11
17301,1,0,,0,70,78,5228,1225,150.0,3,11
17302,1,0,3.3,4,10,53,5228,1427,300.0,3,11
17303,1,0,3.5,33,83,78,5228,1834,600.0,3,11
17304,1,0,2.8,185,27,19,4491,644,500.0,3,11
17305,1,1,4.1,201,27,10,1506,31,1.5,3,11
17306,1,0,4.3,264,33,39,3514,1304,400.0,3,11
17307,1,0,3.8,263,27,92,1957,789,700.0,3,11
17308,1,0,4.1,372,33,78,2239,2556,150.0,3,11
17309,1,0,3.3,6,14,19,5228,557,400.0,3,11
17310,1,0,3.7,16,62,78,5228,1808,300.0,3,11
17311,1,0,3.3,8,16,78,5228,1761,400.0,3,11
17312,1,0,3.8,405,27,78,164,1606,350.0,3,11
17313,0,0,2.4,25,16,8,5228,838,1.0,3,11
17314,0,1,3.8,108,83,8,3761,1834,1.4,3,11
17315,1,0,3.9,112,16,39,5228,1424,150.0,3,11
17316,1,0,2.4,129,27,19,592,688,600.0,3,11
17317,1,0,3.8,109,46,92,3817,1510,400.0,3,11
17318,1,0,2.1,252,27,39,3039,2091,500.0,3,11
17319,1,0,,0,27,88,5228,1699,100.0,3,11
17320,1,0,3.7,32,18,78,5228,868,500.0,3,11
17321,1,0,2.8,94,18,78,5228,1834,300.0,3,11
17322,0,0,3.2,5,62,27,5228,1761,550.0,3,11
17323,0,1,4.0,170,62,49,2060,952,1.9,3,11
17324,0,0,3.5,9,62,40,5228,1153,400.0,3,11
17325,0,0,3.3,4,16,92,5228,1761,250.0,3,11
17326,0,0,3.8,22,62,59,5228,1302,150.0,3,11
17327,0,0,3.6,14,80,39,5228,1410,300.0,3,11
17328,0,0,2.8,38,83,39,5228,1834,500.0,3,11
17329,0,0,3.7,20,16,3,5228,263,600.0,3,11
17330,0,0,3.5,11,16,23,5228,571,400.0,3,11
17331,0,0,2.8,50,62,78,468,1256,400.0,3,11
17332,0,0,,0,62,78,5228,1761,150.0,3,11
17333,0,0,3.3,5,16,39,5228,848,400.0,3,11
17334,0,0,2.8,43,16,39,4791,1834,500.0,3,11
17335,0,0,3.5,22,33,78,5228,2381,200.0,3,11
17336,1,1,4.2,1345,27,27,3796,1624,1.7,3,11
17337,1,0,3.1,7,8,78,5228,1761,150.0,3,11
17338,1,0,,0,20,78,5228,410,200.0,3,11
17339,1,0,,0,20,78,5228,839,300.0,3,11
17340,1,0,3.3,10,10,78,5228,2509,250.0,3,11
17341,1,0,,0,62,59,5228,2281,150.0,3,11
17342,1,0,3.3,4,71,78,5228,1761,200.0,3,11
17343,1,0,,0,71,78,5228,2012,300.0,3,11
17344,1,0,,0,71,79,5228,1274,150.0,3,11
17345,1,0,3.7,22,62,14,5228,1529,300.0,3,11
17346,1,0,3.6,16,20,78,5228,1705,250.0,3,11
17347,1,0,4.1,2415,27,60,4555,1279,1.4,3,11
17348,1,0,3.2,31,8,78,5228,1606,200.0,3,11
17349,1,0,,0,83,78,5228,429,300.0,3,11
17350,1,0,3.9,247,27,27,3227,792,650.0,3,11
17351,1,0,3.7,216,17,58,618,30,450.0,3,11
17352,1,0,3.0,20,8,27,5228,1581,400.0,3,11
17353,1,0,3.3,11,8,27,5228,2012,400.0,3,11
17354,1,0,,0,2,78,5228,414,300.0,3,11
17355,1,0,3.6,23,27,39,5228,2323,400.0,3,11
17356,1,0,3.3,10,27,78,5228,1834,350.0,3,11
17357,1,0,3.7,133,82,78,823,1987,500.0,3,11
17358,1,0,3.5,98,27,27,4826,1857,600.0,3,11
17359,1,0,3.4,25,16,27,5228,905,550.0,3,11
17360,1,0,3.6,19,18,78,5228,1233,300.0,3,11
17361,1,0,2.8,20,8,27,5228,1834,550.0,3,11
17362,0,1,4.0,1724,16,62,1748,1133,1.6,3,11
17363,1,0,3.3,11,8,78,5228,2540,200.0,3,11
17364,1,0,3.3,21,27,92,5228,2474,300.0,3,11
17365,1,0,3.8,77,27,78,4167,92,250.0,3,11
17366,1,0,2.5,90,27,78,1887,388,300.0,3,11
17367,1,0,4.2,1855,27,19,2913,622,800.0,3,11
17368,1,0,3.5,9,14,40,5228,1153,100.0,3,11
17369,1,1,4.4,689,52,29,700,10,1.7,3,11
